"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8045","471","150","      ","13-3330300425","13-3330300425","ANGLE, 3"" X 3"" X 1/4"" X 25',","29","-2","06/07/2013","90","03/09/2013"," EA   ","0","7","3"," No     ","06/03/2012","08/25/2017","421","1263","            ",""
"8045","471","150","      ","13-3340400425","13-3340400425","ANGLE, 4 X 4 X 1/4 X 25, ALU","2","0","06/07/2013","180","12/09/2012"," EA   ","0","2","2"," No     ","06/12/2015","08/25/2017","595","1190","485","06/22/2017"
"8045","471","110","      ","14-12MC061220","14-12MC061220","CHANNEL, 6"" X 12.0# X 20'-0""","9.8","0","06/07/2013","240","10/10/2012"," EA   ","4","4.8","4.8"," No     ","06/03/2012","08/25/2017","200","960","            ",""
"8045","471","110","      ","14-12MC061220","14-12MC061220","CHANNEL, 6"" X 12.0# X 20'-0""","9.8","0","06/07/2013","240","10/10/2012"," EA   ","4","4.8","4.8"," No     ","06/03/2012","08/25/2017","200","960","            ",""
"8045","471","110","      ","15-16M0600440","15-16M0600440","BEAM, 6"" X 4.4# X 40', M SHA","192","0","06/07/2013","145","01/13/2013"," EA   ","0","78","78"," No     ","05/07/2012","08/25/2017","127.9642","9981.2076","            ",""
"8045","471","110","      ","15-16M1000940","15-16M1000940","BEAM, 10"" X 9# X 40', M SHAP","111","0","06/07/2013","145","01/13/2013"," EA   ","0","8","8"," No     ","05/07/2012","08/25/2017","0","0","            ",""
"8045","471","110","      ","15-16M1201140","15-16M1201140","BEAM, 12"" X 11.8# X 40', M S","100","0","06/07/2013","145","01/13/2013"," EA   ","0","41","41"," No     ","05/07/2012","08/25/2017","0","0","            ",""
"8045","471","110","      ","15-16W0802140","15-16W0802140","BEAM, 8"" X 21# X 40', W SHAP","7","0","06/07/2013","120","02/07/2013"," EA   ","0","2","2"," No     ","05/07/2012","08/25/2017","341.8","683.6","            ",""
"8045","471","110","      ","15-16W1201440","15-16W1201440","BEAM, 12"" X 14# X 40', W SHA","60","0","06/07/2013","145","01/13/2013"," EA   ","0","4","4"," No     ","05/07/2012","08/25/2017","0","0","            ",""
"8045","471","110","      ","15-16W1201640","15-16W1201640","BEAM, 12"" X 16# X 40', W SHA","70","0","06/07/2013","145","01/13/2013"," EA   ","0","45","45"," No     ","05/07/2012","08/25/2017","0","0","            ",""
"8045","471","110","      ","15-16W1202640","15-16W1202640","BEAM, 12"" X 26# X 40', W SHA","24","14","06/07/2013","120","02/07/2013"," EA   ","11","0","13"," No     ","05/07/2012","08/25/2017","534.362","6946.706","            ",""
"8045","471","110","      ","17-6202020420","17-6202020420","TUBE, SQUARE, 2"" X 2"" X 1/4""","2","0","06/07/2013","240","10/10/2012"," EA   ","0","2","2"," Yes    ","02/21/2013","08/25/2017","62.75","125.5","485","06/21/2017"
"8045","471","110","      ","18-120006HR12","18-120006HR12","BAR, ROUND, 3/8"" DIA, STEEL ","24","0","06/07/2013","15","05/23/2013"," LF   ","0","9","9"," No     ","06/03/2012","08/25/2017","0.53","4.77","            ",""
"8045","471","110","      ","18-120006HR20","18-120006HR20","BAR, 3/8"" DIA X 20'-0"", HOT ","5.2","1","06/07/2013","15","05/23/2013"," EA   ","2","0","0.2"," No     ","06/03/2012","08/25/2017","6","1.2","            ",""
"8045","471","110","      ","18-120108CR20","18-120108CR20","BAR, ROUND, 1-1/2"" DIA X  20","2","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","06/03/2012","08/25/2017","154.95","154.95","            ",""
"8045","471","259","      ","259-05-00551-S00","-S00","INSULATING SHEET, THERMICULI","2","0","10/30/2013","123","06/29/2013"," EA   ","0","2","2"," No     ","06/14/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22501-S00","-S00","PLATE, 3/8"", 4'X8', GR DH36 ","0.5","0","06/07/2013","180","12/09/2012"," EA   ","0","0.5","0.5"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22501-S01","-S00","PLATE, 3/8"", 4'X8', GR DH36 ","0.5","0","06/07/2013","180","12/09/2012"," EA   ","0","0.5","0.5"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22502-S00","-S00","PLATE, 1/2"", 4'X8', DH36    ","0.5","0","06/07/2013","180","12/09/2012"," EA   ","0","0.5","0.5"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22502-S01","-S00","PLATE, 1/2"", 4'X8', DH36    ","0.5","0","06/07/2013","180","12/09/2012"," EA   ","0","0.5","0.5"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22503-S00","-S00","SHEET, 1/8"" THK, ABS GR DH36","0.25","0","06/07/2013","180","12/09/2012"," EA   ","0","0.2","0.2"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22506-S00","-S00","PLATE, 1/4"" THK, STL, PL, DH","0.25","0","06/07/2013","180","12/09/2012"," EA   ","0","0.2","0.2"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22506-S01","-S00","PLATE, 1/4"" THK, STL, PL, DH","0.25","0","06/07/2013","180","12/09/2012"," EA   ","0","0.2","0.2"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22507-S00","-S00","PLATE, 13MM THK, 321 CRES,4X","0.25","0","06/07/2013","180","12/09/2012"," EA   ","0","0.2","0.2"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22508-S00","-S00","PLATE, 1/4"" THK, 321 CRES,4X","0.25","0","06/07/2013","180","12/09/2012"," EA   ","0","0.2","0.2"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-07-00S01-S00","-S00","PLATE, CRES 321, 3/8""THK    ","0.5","0","08/08/2013","123","04/07/2013"," EA   ","0","0.5","0.5"," No     ","06/14/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-07-00S01-S01","-S00","PLATE, CRES 321, 3/8""THK    ","0.5","0","08/08/2013","123","04/07/2013"," EA   ","0","0.5","0.5"," No     ","06/12/2017","08/25/2017","0","0","            ",""
"8045","471","610","      ","610-01-00005-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/07/2013","60","04/08/2013"," EA   ","0","1","1"," No     ","12/17/2013","08/25/2017","0","0","            ",""
"8048","471","150","      ","150-00-0052B","111603-000000001","CORNER, EXTRUDED NOM 5MM THK","51","0","06/07/2013","90","03/09/2013"," EA   ","0","8","6"," No     ","03/26/2012","08/25/2017","225.84","1355.04","            ",""
"8048","471","167","      ","167-06-00001","810129-000000001","GASKET, STRIP, 1/8"" X 6"" X 4","4","0","07/22/2013","30","06/22/2013"," EA   ","2","2","2"," No     ","06/01/2012","08/25/2017","64.22","128.44","            ",""
"8048","471","243","      ","243-05-0006A","202000-000000049","GASKET, NON-ASBESTOS, 1/4""  ","2","0","05/28/2014","45","04/13/2014"," EA   ","0","2","2"," No     ","05/25/2012","08/25/2017","118","236","481","07/18/2017"
"8048","471","243","      ","243-05-0006C","202000-000000051","GASKET, NON-ASBESTOS, 1/4""  ","2","0","05/28/2014","45","04/13/2014"," EA   ","0","2","2"," No     ","05/25/2012","08/25/2017","493","986","475","07/18/2017"
"8048","471","256","      ","256-01-V0006","521014291712-00E","VALVE, BUTTERFLY, 10"", LUGGE","1","1","09/18/2013","90","06/20/2013"," EA   ","0","1","1"," No     ","05/31/2012","08/25/2017","13865","13865","            ",""
"8048","471","256","      ","256-01-V0039","522013130731-002","VALVE, GLOBE, 1/2"" IPS, BRON","12","1","10/30/2013","90","08/01/2013"," EA   ","4","0","1"," No     ","05/31/2012","08/25/2017","130","130","            ",""
"8048","471","259","      ","259-05-00520","810143-000000002","GASKET MATERIAL, 12""X39""    ","13","0","10/14/2013","30","09/14/2013"," EA   ","0","8","8"," No     ","03/03/2011","08/25/2017","125","1000","            ",""
"8048","471","259","      ","259-05-00548","201818-000000001","MOUNT, MACHINERY, TYPE 6E900","2","0","07/22/2014","70","05/13/2014"," EA   ","0","1","1"," No     ","03/03/2011","08/25/2017","342.99","342.99","            ",""
"8048","471","259","      ","259-05-00551","621724-000000002","INSULATING SHEET, THERMICULI","4","0","10/30/2013","56","09/04/2013"," EA   ","0","2","2"," No     ","03/03/2011","08/25/2017","45.75","91.5","            ",""
"8048","471","259","      ","259-05-22010","715837200000-001","WASHER, INSULATING,2.25 X 0.","48","0","09/09/2013","14","08/26/2013"," EA   ","0","48","48"," No     ","06/20/2017","08/25/2017","0","0","            ",""
"8048","471","259","      ","259-05-22011","715837200000-002","WASHER, INSULATING,1.44 X 0.","48","0","09/09/2013","14","08/26/2013"," EA   ","0","48","48"," No     ","06/20/2017","08/25/2017","0","0","            ",""
"8048","471","259","      ","259-05-22025","810143040000-001","INSULATING SHEET, THERMICULI","2","0","12/16/2013","45","11/01/2013"," EA   ","0","2","2"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8048","471","259","      ","259-05-22034","810144131600-003","GASKET, BOLT SIZE 3/4"", 321S","4","0","10/14/2013","45","08/30/2013"," EA   ","0","4","4"," No     ","06/27/2017","08/25/2017","0","0","            ",""
"8048","471","261","      ","261-01-V0014","521732291833-001","VALVE, GATE, 1/4"", STAINLESS","5","0","08/28/2013","145","04/05/2013"," EA   ","0","1","1"," No     ","05/31/2012","08/25/2017","450","450","469","10/18/2012"
"8048","471","262","      ","262-01-V0002","521730291833-002","VALVE, GATE, 1/2"", CARBON ST","6","0","09/18/2013","21","08/28/2013"," EA   ","0","4","4"," No     ","06/05/2012","08/25/2017","81.61","326.44","475","02/24/2015"
"8048","471","262","      ","262-01-V0003","521730291833-003","VALVE, GATE, 3/4"", CARBON ST","4","1","08/12/2013","90","05/14/2013"," EA   ","2","0","1"," No     ","09/04/2012","08/25/2017","966","966","            ",""
"8048","471","262","      ","262-01-V0084","520128150033-001","VALVE, BALL, 1/4"" IPS, SS BO","2","0","02/19/2014","180","08/23/2013"," EA   ","0","2","2"," No     ","03/30/2016","08/25/2017","449","898","481","07/21/2017"
"8048","471","262","      ","262-01-V0087","520128150033-006","VALVE, BALL, 1-1/2"" IPS, SST","2","0","02/19/2014","180","08/23/2013"," EA   ","0","2","2"," No     ","03/30/2016","08/25/2017","1272","2544","477","10/07/2016"
"8048","471","304","      ","304-00-00004","308401151814-155","CABLE, ELECTRIC, COAXIAL    ","50","0","06/07/2013","160","12/29/2012"," FT   ","0","50","50"," No     ","03/04/2016","08/25/2017","0","0","            ",""
"8048","471","304","      ","304-00-00017","302702010101-002","CABLE, ELECTRIC, DX-4       ","36","0","06/07/2013","160","12/29/2012"," FT   ","0","36","36"," No     ","12/13/2012","08/25/2017","0","0","            ",""
"8048","471","304","      ","304-00-00111","308103080102-003","CABLE, ELECTRIC, LSTNW-9    ","70","0","06/07/2013","160","12/29/2012"," FT   ","0","70","70"," No     ","12/13/2012","08/25/2017","0","0","            ",""
"8048","471","304","      ","304-00-00136","301M03020101-002","CABLE, ELECTRIC, TXW-4      ","75","0","06/07/2013","40","04/28/2013"," FT   ","0","75","75"," No     ","08/14/2015","08/25/2017","0","0","            ",""
"8048","471","304","      ","304-00-00156","303112001600-001","CABLE, ELECTRIC, RAYCHEM PAR","45","0","06/07/2013","120","02/07/2013"," LF   ","0","45","44"," No     ","05/22/2012","08/25/2017","0","0","            ",""
"8048","471","304","      ","304-00-00338","302409140500-001","CABLE, ELECTRIC, CSLSZH09   ","32","0","06/07/2013","160","12/29/2012"," FT   ","0","32","32"," No     ","12/13/2012","08/25/2017","0","0","            ",""
"8048","471","304","      ","304-01-00002","301306010101-001","CABLE, ELECT, 2XSAOW-3      ","5508","0","06/07/2013","80","03/19/2013"," LF   ","459","8","8"," No     ","05/22/2012","08/25/2017","1.34","10.72","            ",""
"8048","471","304","      ","304-01-00003","301314010101-001","CABLE, ELECTRIC, 2XSAOW-7   ","2226","0","06/07/2013","40","04/28/2013"," FT   ","1294","226","226"," No     ","05/22/2012","08/25/2017","2.526","570.876","            ",""
"8048","471","304","      ","304-01-00003","301314010101-001","CABLE, ELECTRIC, 2XSAOW-7   ","2226","0","06/07/2013","40","04/28/2013"," FT   ","1294","226","226"," No     ","05/22/2012","08/25/2017","2.526","570.876","            ",""
"8048","471","304","      ","304-01-00007","301909010101-001","CABLE, ELECTRIC, 3XSOW-3    ","1690","0","06/07/2013","40","04/28/2013"," FT   ","1361","231","231"," No     ","05/22/2012","08/25/2017","2.4","554.4","            ",""
"8048","471","304","      ","304-01-00013","309804001400-001","CABLE, FIBER OPTIC          ","9576","673.06","06/07/2013","120","02/07/2013"," LF   ","9397.9","0","178"," No     ","05/22/2012","08/25/2017","2.31","411.3186","            ",""
"8048","471","304","      ","304-01-00017","302702010101-002","CABLE, ELECTRIC, DX-4       ","25950","0","06/07/2013","40","04/28/2013"," FT   ","0","2124","2124"," No     ","05/22/2012","08/25/2017","0.41","870.84","            ",""
"8048","471","304","      ","304-01-00021","303704010101-001","CABLE, ELECTRIC, FX-3       ","10234","0","06/07/2013","40","04/28/2013"," FT   ","6600","1734","1734"," No     ","05/22/2012","08/25/2017","0.59","1023.06","            ",""
"8048","471","304","      ","304-01-00022","303904020101-001","CABLE, ELECTRIC, FXW-3      ","2000","0","06/07/2013","40","04/28/2013"," FT   ","303","339","339"," No     ","05/22/2012","08/25/2017","1.37","464.43","            ",""
"8048","471","304","      ","304-01-00036","305621080101-001","CABLE, LS3SWUS-7            ","355","0","06/07/2013","140","01/18/2013"," LF   ","112","80","80"," No     ","10/26/2012","08/25/2017","7.59","607.2","            ",""
"8048","471","304","      ","304-01-00037","306007090102-002","CABLE, LS7SGU-4             ","1456","0","06/07/2013","40","04/28/2013"," LF   ","1105","6","6"," No     ","10/26/2012","08/25/2017","3.08","18.48","            ",""
"8048","471","304","      ","304-01-00058","306402200102-006","CABLE, LSDNW-50             ","156","0","06/07/2013","84","03/15/2013"," FT   ","0","156","156"," Yes    ","05/22/2012","08/25/2017","4.27","666.12","477","09/02/2015"
"8048","471","304","      ","304-01-00060","306402200102-003","CABLE, ELECTRICAL, LSDNW-9, ","1886","0","06/07/2013","40","04/28/2013"," FT   ","893","186","186"," No     ","05/22/2012","08/25/2017","1.23","228.78","            ",""
"8048","471","304","      ","304-01-00072","303B04200101-003","ELEC CABLE, LSFHOF-9, LOW SM","250","0","06/07/2013","40","04/28/2013"," LF   ","201","49","49"," No     ","07/23/2014","08/25/2017","2.11","103.39","            ",""
"8048","471","304","      ","304-01-00085","306904200102-006","CABLE,ELEC,LSFSGU-75,LOW SMO","150","0","06/07/2013","40","04/28/2013"," LF   ","75","75","75"," No     ","05/22/2012","08/25/2017","14.68","1101","            ",""
"8048","471","304","      ","304-01-00094","308003200101-001","ELEC CABLE,LSTHOF-3, LOW SMO","125","0","06/07/2013","40","04/28/2013"," LF   ","36","25","25"," No     ","05/22/2012","08/25/2017","0.96","24","            ",""
"8048","471","304","      ","304-01-00100","308103200102-008","CABLE, ELECTRICAL, LSTNW-100","160","0","06/07/2013","80","03/19/2013"," FT   ","90","45","45"," No     ","05/22/2012","08/25/2017","11.52","518.4","            ",""
"8048","471","304","      ","304-01-00101","308103080102-004","CABLE, ELECTRICAL, LSTNW-14,","1290","0","06/07/2013","84","03/15/2013"," FT   ","0","790","790"," No     ","05/22/2012","08/25/2017","1.84","1453.6","            ",""
"8048","471","304","      ","304-01-00107","308103200102-002","CABLE, LSTNW-4              ","350","0","06/07/2013","84","03/15/2013"," FT   ","1","25","25"," No     ","10/26/2012","08/25/2017","1.01","25.25","            ",""
"8048","471","304","      ","304-01-00118","308303200102-001","ELEC CABLE,LSTSGU-3, LOW SMO","380","0","06/07/2013","84","03/15/2013"," FT   ","45","80","80"," No     ","05/22/2012","08/25/2017","0.9","72","            ",""
"8048","471","304","      ","304-01-00120","308303200102-002","CABLE,ELEC,LSTSGU-4, LOW SMO","1689","0","06/07/2013","40","04/28/2013"," FT   ","533","39","39"," No     ","05/22/2012","08/25/2017","0.82","31.98","            ",""
"8048","471","304","      ","304-01-00124","308303080102-003","CABLE,ELEC,LSTSGU-9, LOW SMO","12850","0","06/07/2013","40","04/28/2013"," FT   ","5964","272","272"," No     ","05/22/2012","08/25/2017","1.77","481.44","            ",""
"8048","471","304","      ","304-01-00132","301K03010101-001","CABLE, ELECTRIC, TX-3       ","16898","8477","06/07/2013","40","04/28/2013"," FT   ","13493","0","883"," No     ","05/22/2012","08/25/2017","0.62","547.46","            ",""
"8048","471","304","      ","304-01-00133","301K03010101-002","CABLE, ELECTRIC, TX-4       ","9550","0","06/07/2013","40","04/28/2013"," FT   ","2257","430","430"," No     ","05/22/2012","08/25/2017","0.62","266.6","            ",""
"8048","471","304","      ","304-01-00138","301L03020101-001","CABLE ELEC TXOW-3 WTRTT 16 A","26911","0","06/07/2013","40","04/28/2013"," FT   ","7904","411","411"," No     ","05/22/2012","08/25/2017","1.12","460.32","            ",""
"8048","471","304","      ","304-01-00139","302802020101-001","CABLE, ELECTRIC, DXOW-3     ","16875","0","06/07/2013","40","04/28/2013"," LF   ","6160.8","2275","2275"," No     ","05/22/2012","08/25/2017","1.05","2388.75","            ",""
"8048","471","304","      ","304-01-00141","301602010101-001","CABLE, ELECTRICAL, 2XSW-1,  ","95356","0","06/07/2013","84","03/15/2013"," FT   ","34916.7","339","339"," No     ","05/22/2012","08/25/2017","0.4","135.6","            ",""
"8048","471","304","      ","304-01-00154","307202202000-001","CABLE, ELECTRIC, LSMRI-D-1  ","598","0","06/07/2013","160","12/29/2012"," LF   ","52","248","248"," No     ","10/26/2012","08/25/2017","0.31","76.88","            ",""
"8048","471","304","      ","304-01-00164","301L03020101-002","CABLE, ELECTRIC, TXOW-4     ","2000","0","06/07/2013","40","04/28/2013"," LF   ","114","225","225"," No     ","05/22/2012","08/25/2017","1.71","384.75","            ",""
"8048","471","304","      ","304-01-00166","303804020101-002","CABLE, ELECTRIC, FXOW-4     ","22400","0","06/07/2013","40","04/28/2013"," FT   ","112","2400","2400"," No     ","05/22/2012","08/25/2017","1.91","4584","            ",""
