"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8044","473","551","      ","551-01-E0001-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","01/05/2015","60","11/06/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0","0","450","09/11/2009"
"8044","473","551","      ","551-01-E0002-L23","            -L23","RELEASE FOR MANUFACTURE     ","1","1","05/07/2015","60","03/08/2015"," LO   ","0","0","1"," No     ","03/03/2014","08/28/2017","0","0","471","04/16/2013"
"8044","473","551","      ","551-01-E0008-L11","            -L11","CERTIFICATES, REGULATORY BOD","1","1","10/16/2014","60","08/17/2014"," LO   ","0","0","1"," No     ","06/27/2013","08/28/2017","0","0","469","05/22/2012"
"8044","473","551","      ","551-01-E0008-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","10/16/2014","123","06/15/2014"," LO   ","0","0","1"," No     ","06/27/2013","08/28/2017","0","0","469","05/22/2012"
"8044","473","551","      ","551-01-E0009-L11","            -L11","CERTIFICATES, REGULATORY BOD","1","1","12/09/2014","60","10/10/2014"," LO   ","0","0","1"," No     ","06/27/2013","08/28/2017","0","0","469","05/22/2012"
"8044","473","551","      ","551-01-E0009-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","12/09/2014","123","08/08/2014"," LO   ","0","0","1"," No     ","06/27/2013","08/28/2017","0","0","469","05/22/2012"
"8044","473","551","      ","551-01-E0010-L11","            -L11","CERTIFICATES, REGULATORY BOD","1","1","12/09/2014","60","10/10/2014"," LO   ","0","0","1"," No     ","06/27/2013","08/28/2017","0","0","469","05/22/2012"
"8044","473","551","      ","551-01-E0010-L68","            -L68","CERTIFICATES, VENDOR WELDING","1","1","12/09/2014","123","08/08/2014"," LO   ","0","0","1"," No     ","06/27/2013","08/28/2017","0","0","469","05/22/2012"
"8044","473","551","      ","551-01-GA003-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","09/04/2015","60","07/06/2015"," EA   ","0","0","1"," No     ","12/05/2013","08/28/2017","0","0","479","06/03/2015"
"8044","473","551","      ","551-01-M0001-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","05/28/2014","60","03/29/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0","0","            ",""
"8044","473","551","      ","551-01-M0003-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","04/24/2014","60","02/23/2014"," EA   ","0","0","1"," No     ","12/05/2013","08/28/2017","0","0","            ",""
"8044","473","551","      ","551-01-M0004-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","01/30/2015","60","12/01/2014"," EA   ","0","0","1"," No     ","12/05/2013","08/28/2017","0","0","            ",""
"8044","473","551","      ","551-01-M0005-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","08/25/2014","60","06/26/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0","0","            ",""
"8044","473","551","      ","551-01-M0006-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","11/19/2014","60","09/20/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0","0","            ",""
"8044","473","551","      ","551-01-M0008-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","09/08/2014","60","07/10/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0.01","0.01","403","06/13/2006"
"8044","473","551","      ","551-01-M9176-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","02/19/2015","60","12/21/2014"," EA   ","0","0","1"," No     ","12/05/2013","08/28/2017","0","0","            ",""
"8044","473","551","      ","551-01-VPR01-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","03/28/2014","60","01/27/2014"," EA   ","0","0","1"," No     ","03/03/2014","08/28/2017","250","250","481","06/28/2017"
"8044","473","551","      ","551-01-VPR09-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","06/18/2014","60","04/19/2014"," EA   ","0","0","1"," No     ","12/05/2013","08/28/2017","0","0","            ",""
"8044","473","551","      ","551-01-VPR13-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","09/26/2014","60","07/28/2014"," EA   ","0","0","1"," No     ","05/12/2014","08/28/2017","0","0","483","04/18/2017"
"8044","473","551","      ","551-01-VPR13-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","09/26/2014","60","07/28/2014"," EA   ","0","0","1"," No     ","05/12/2014","08/28/2017","0","0","483","04/18/2017"
"8044","473","551","      ","551-02-M0006-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","06/18/2014","60","04/19/2014"," LO   ","0","0","1"," No     ","03/03/2014","08/28/2017","0","0","481","05/12/2016"
"8044","473","551","      ","551-02-M0007-L50","            -L50","CERTIFICATES, CONSTRUCTION  ","1","1","06/18/2014","60","04/19/2014"," LO   ","0","0","1"," No     ","03/03/2014","08/28/2017","0","0","481","05/12/2016"
"8044","473","555","      ","555-02-V0001-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","04/17/2014","60","02/16/2014"," EA   ","0","0","1"," No     ","01/22/2014","08/28/2017","0","0","            ",""
"8044","473","555","      ","555-07-17D13-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","04/07/2015","60","02/06/2015"," EA   ","0","0","1"," No     ","01/07/2016","08/28/2017","0","0","481","12/31/2015"
"8044","473","555","      ","555-07-17D13-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","04/07/2015","60","02/06/2015"," EA   ","0","0","1"," No     ","01/07/2016","08/28/2017","0","0","481","12/31/2015"
"8044","473","555","      ","555-07-S0002-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","09/01/2014","60","07/03/2014"," EA   ","0","0","1"," No     ","12/04/2013","08/28/2017","0","0","            ",""
"8044","473","555","      ","555-07-V0013-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","08/25/2014","60","06/26/2014"," EA   ","0","0","1"," No     ","12/04/2013","08/28/2017","0","0","            ",""
"8044","473","593","      ","593-01-E0001-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","07/08/2014","60","05/09/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0","0","403","04/22/2005"
"8044","473","593","      ","593-02-E0001-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","10/23/2014","60","08/24/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0","0","483","07/19/2016"
"8044","473","593","      ","593-02-E0002-L31","            -L31","CERTIFICATE, CALIBRATABLE   ","1","1","08/04/2014","60","06/05/2014"," EA   ","0","0","1"," No     ","03/11/2016","08/28/2017","0","0","481","07/19/2016"
"8044","473","593","      ","593-02-V0002-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","03/28/2014","60","01/27/2014"," EA   ","0","0","1"," No     ","05/03/2016","08/28/2017","0","0","            ",""
"8044","473","613","      ","613-01-00022-801","701500-000000011","CERT OF INSPECTION (MILL TES","1","1","01/20/2014","123","09/19/2013"," EA   ","0","0","1"," No     ","12/15/2015","08/28/2017","0","0","            ",""
"8044","473","625","      ","625-01-00001-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","11/19/2014","60","09/20/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","477","08/05/2015"
"8044","473","625","      ","625-01-00002-810","611302-000000012","WINDOW BOLTING/DRILLING TEMP","1","1","03/17/2015","150","10/18/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","            ",""
"8044","473","625","      ","625-01-00002-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","03/17/2015","60","01/16/2015"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","477","08/05/2015"
"8044","473","625","      ","625-01-00003-810","611302-000000018","WINDOW BOLTING/DRILLING TEMP","1","1","03/17/2015","150","10/18/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","            ",""
"8044","473","625","      ","625-01-00004-810","611302-000000024","WINDOW BOLTING/DRILLING TEMP","1","1","03/17/2015","150","10/18/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","            ",""
"8044","473","625","      ","625-01-0005P-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","11/19/2014","60","09/20/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","477","08/05/2015"
"8044","473","625","      ","625-01-0005S-802","611302-000000033","JUNCTION BOX TO CONTROLLER  ","1","1","11/19/2014","150","06/22/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","            ",""
"8044","473","625","      ","625-01-0005S-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","11/19/2014","60","09/20/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","477","08/05/2015"
"8044","473","625","      ","625-01-0005S-L26","            -L26","CERTIFICATE, IDENTICALITY   ","1","1","11/19/2014","60","09/20/2014"," EA   ","0","0","1"," No     ","05/08/2013","08/28/2017","0","0","477","08/05/2015"
"8045","473","110","      ","11-13E030G08","    11-13E030G08","PLATE, 3/16"" X 8' X 4', STEE","6","0","01/20/2014","180","07/24/2013"," EA   ","0","1","1"," No     ","01/24/2014","08/28/2017","213.75","213.75","            ",""
"8045","473","110","      ","11-13E400T12","    11-13E400T12","PLATE, 2 1/2"" STEEL ABS GRAD","1","0","01/20/2014","14","01/06/2014"," EA   ","0","1","1"," No     ","01/24/2014","08/28/2017","4131.12","4131.12","481","09/26/2016"
"8045","473","110","      ","11-13M085T40","    11-13M085T40","PLATE, 8.5MM X 96"" X 40', ST","6","4","01/20/2014","180","07/24/2013"," EA   ","0","0","4"," No     ","06/24/2013","08/28/2017","2109.97","8439.88","            ",""
"8045","473","110","      ","11-13M125T40","    11-13M125T40","PLATE, 12.5MM X 96"" X 40', S","2","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","06/17/2013","08/28/2017","2774.98","2774.98","485","07/27/2017"
"8045","473","110","      ","11-13M140T40","    11-13M140T40","PLATE, 14MM X 96"" X 40', STE","2","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","06/17/2013","08/28/2017","0","0","485","08/23/2017"
"8045","473","110","      ","11-13M230T40","    11-13M230T40","PLATE, 23MM X 96"" X 40', STE","8","7","01/20/2014","180","07/24/2013"," EA   ","0","0","7"," No     ","06/17/2013","08/28/2017","6064.41","42450.87","            ",""
"8045","473","110","      ","11-14M055T40","    11-14M055T40","PLATE, 5.5MM(8.84#) X 96"" X ","13","4","01/20/2014","180","07/24/2013"," EA   ","0","0","4"," No     ","07/02/2013","08/28/2017","4089.35","16357.4","            ",""
"8045","473","110","      ","11-14M075T40","    11-14M075T40","PLATE, 7.5MM(12.06#) X 96"" X","14","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","07/02/2013","08/28/2017","2333.84","2333.84","            ",""
"8045","473","110","      ","11-14M100T40","    11-14M100T40","PLATE, 10MM (16.08#) X 96"" X","14","4","01/20/2014","180","07/24/2013"," EA   ","0","0","4"," No     ","06/17/2013","08/28/2017","7125.83","28503.32","            ",""
"8045","473","110","      ","11-14M120T40","    11-14M120T40","PLATE, 12MM (19.3#) X 96"" X ","9","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","06/17/2013","08/28/2017","8550.99","8550.99","            ",""
"8045","473","110","      ","11-14M130T40","    11-14M130T40","PLATE, 13MM(20.9#) X 96"" X 4","5","2","01/20/2014","180","07/24/2013"," EA   ","0","0","2"," No     ","06/17/2013","08/28/2017","7590.88","15181.76","            ",""
"8045","473","110","      ","11-14M210T40","    11-14M210T40","PLATE, 21MM(33.77#) X 96"" X ","1","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","06/17/2013","08/28/2017","15287.66","15287.66","            ",""
"8045","473","110","      ","11-14M560T26","    11-14M560T26","PLATE, 56MM X 96"" X 26', STE","2","2","01/20/2014","180","07/24/2013"," EA   ","0","0","2"," No     ","07/01/2013","08/28/2017","29309.32","58618.64","            ",""
"8045","473","110","      ","11-15M070T40","    11-15M070T40","PLATE, 7MM X 96"" X 40', STEE","18","3","01/20/2014","180","07/24/2013"," EA   ","0","0","3"," No     ","06/17/2013","08/28/2017","1953.54","5860.62","            ",""
"8045","473","110","      ","11-15M085T40","    11-15M085T40","PLATE, 8.5MM X 96"" X 40', ST","11","2","01/20/2014","180","07/24/2013"," EA   ","0","0","2"," No     ","06/17/2013","08/28/2017","2328.62","4657.24","            ",""
"8045","473","110","      ","11-15M150T40","    11-15M150T40","PLATE, 15MM X 96"" X 40', STE","1","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","06/17/2013","08/28/2017","4723.11","4723.11","            ",""
"8045","473","110","      ","11-15M200T40","    11-15M200T40","PLATE, 20MM X 96"" X 40', STE","8","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","06/17/2013","08/28/2017","5479.43","5479.43","            ",""
"8045","473","150","      ","11-32M060T20","    11-32M060T20","PLATE, .236(6MM) X 96"" X 20'","10","1","01/20/2014","90","10/22/2013"," EA   ","0","0","1"," No     ","09/24/2013","08/28/2017","1205","1205","            ",""
"8045","473","150","      ","11-33E040N12","    11-33E040N12","PLATE, 1/4"" X 6' X 12', AL  ","13","0","01/20/2014","180","07/24/2013"," EA   ","0","3","3"," No     ","12/18/2013","08/28/2017","556.26","1668.78","            ",""
"8045","473","150","      ","11-33E080G08","    11-33E080G08","PLATE, 1/2"" X 4' X 8', ALUMI","1","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","01/24/2014","08/28/2017","531.1","531.1","            ",""
"8045","473","150","      ","11-33M110T20","    11-33M110T20","PLATE, .433(11MM) X 96"" X 20","31","3","01/20/2014","168","08/05/2013"," EA   ","0","7","10"," No     ","09/24/2013","08/28/2017","2287.77","22877.7","            ",""
"8045","473","150","      ","11-33M150T20","    11-33M150T20","PLATE, .591(15MM) X 96"" X 20","18","5","01/20/2014","168","08/05/2013"," EA   ","0","0","5"," No     ","09/24/2013","08/28/2017","3122.57","15612.85","            ",""
"8045","473","150","      ","11-33M250T20","    11-33M250T20","PLATE, 1"" X 8' X 20', ALUMIN","4","2","01/20/2014","180","07/24/2013"," EA   ","0","0","2"," No     ","09/24/2013","08/28/2017","5689.96","11379.92","            ",""
"8045","473","150","      ","11-35E040G10","    11-35E040G10","PLATE, 1/4"" X 4' X 10', ALUM","11","1","01/20/2014","180","07/24/2013"," EA   ","0","0","1"," No     ","01/24/2014","08/28/2017","331.56","331.56","            ",""
"8045","473","110","      ","11-42E160G04","    11-42E160G04","PLATE, 1"" X 4'X 4', STAINLES","1","1","01/20/2014","90","10/22/2013"," EA   ","0","0","1"," No     ","12/02/2013","08/28/2017","1078.57","1078.57","            ",""
"8045","473","110","      ","110-00-00001","SRV521-012100001","SERVICES FOR ABS TO CERTIFY ","1","1","01/20/2014","21","12/30/2013"," EA   ","0","0","1"," No     ","06/12/2015","08/28/2017","1","1","483","02/10/2017"
"8045","473","110","      ","110-00-00003","SRV521-031500001","SURCHARGE FOR HSLA-80 AND HY","1","1","01/20/2014","20","12/31/2013"," LO   ","0","0","1"," No     ","04/07/2015","08/28/2017","1","1","485","08/27/2017"
"8045","473","110","      ","110-00-00087","110101-000000004","FLATBAR, 5"" X 3/4"" X 20',   ","1","1","01/20/2014","240","05/25/2013"," EA   ","0","0","1"," No     ","12/02/2013","08/28/2017","186.02","186.02","            ",""
"8045","473","110","      ","110-00-MS104","   16-16M0400340","TEE MT 4 X 3.25 LB X 40', ST","6","4","01/20/2014","90","10/22/2013"," EA   ","3","0","1"," No     ","11/19/2013","08/28/2017","0","0","            ",""
"8045","473","110","      ","110-00-MS207","   16-16W0600740","TEE WT 6X7LBX40'ABS GR. AH-3","1","1","01/20/2014","240","05/25/2013"," EA   ","0","0","1"," No     ","11/19/2013","08/28/2017","0","0","            ",""
"8045","473","110","      ","110-00-MS405","   16-16M0500440","TEE, MT 5 X 4.5 LB X 40', ST","2","1","01/20/2014","145","08/28/2013"," EA   ","0","0","1"," No     ","11/19/2013","08/28/2017","0","0","            ",""
"8045","473","110","      ","110-00-WS304","   16-16M0400340","TEE, MT 4 X 3.25LB X 40' LON","136","9","01/20/2014","123","09/19/2013"," EA   ","0","8","1"," No     ","11/19/2013","08/28/2017","0","0","            ",""
"8045","473","110","      ","110-00-WS605","   16-16W0500440","TEE, WT 5 X 4.5LB X 40' LONG","13","8","01/20/2014","123","09/19/2013"," EA   ","0","0","8"," No     ","11/19/2013","08/28/2017","0","0","            ",""
"8045","473","150","      ","150-00-00012","100402-000000006","PLATE, CRES 2205, 2' X 3'   ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","12/03/2013","08/28/2017","228.19","228.19","477","05/13/2016"
"8045","473","150","      ","150-00-00013","100402-000000007","PLATE, CRES 2205, 1/2, 2 X 3","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","12/03/2013","08/28/2017","360.67","360.67","477","05/13/2016"
"8045","473","150","      ","150-00-00014","100402-000000010","PLATE, CRES 2205, 3' X 4'   ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","12/03/2013","08/28/2017","693.82","693.82","477","05/13/2016"
"8045","473","150","      ","150-00-00015","100402-000000011","PLATE, CRES 2205, 3' X 4'   ","1","1","01/20/2014","14","01/06/2014"," EA   ","0","0","1"," No     ","12/03/2013","08/28/2017","1701.24","1701.24","477","05/13/2016"
"8045","473","150","      ","150-00-00024","   13-3520200525","ANGLE, ALUM, GR 5086-H111,  ","2","2","01/20/2014","180","07/24/2013"," EA   ","0","0","2"," No     ","06/12/2015","08/28/2017","250","500","485","08/28/2017"
